10,Cars,Animation,Adventure,Comedy
11,Spree,Action,Comedy,Crime
12,Ratatouille,Animation,Adventure,Comedy
13,Despicable Me,Animation,Adventure,Comedy
15,Love Actually,Comedy,Drama,Romance
16,Kingsman: The Golden Circle,Action,Adventure,Comedy
22,10 Things I Hate About You,Comedy,Drama,Romance
23,Idiocracy,Adventure,Comedy,Sci-Fi
24,Ant-Man and the Wasp,Action,Adventure,Comedy
27,The Nice Guys,Action,Comedy,Crime
29,Hocus Pocus 2,Comedy,Family,Fantasy
31,Sing,Animation,Comedy,Family
32,Cruella,Adventure,Comedy,Crime
33,"Crazy, Stupid, Love.",Comedy,Drama,Romance
35,White Noise,Comedy,Drama,Horror
36,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,Action,Adventure,Comedy
37,The Parent Trap,Adventure,Comedy,Drama
39,Time Bandits,Adventure,Comedy,Fantasy
40,Notting Hill,Comedy,Drama,Romance
41,He's Just Not That Into You,Comedy,Drama,Romance
43,Clue,Comedy,Crime,Mystery
45,Laal Singh Chaddha,Comedy,Drama,Romance
46,Hitman's Wife's Bodyguard,Action,Comedy,Crime
47,Pan,Action,Adventure,Comedy
1,About Time,Comedy,Drama,Fantasy
6,Crazy Rich Asians,Comedy,Drama,Romance
7,Army of Thieves,Action,Comedy,Crime
8,Steel Magnolias,Comedy,Drama,Romance
12,Hocus Pocus,Comedy,Family,Fantasy
13,Toy Story,Animation,Adventure,Comedy
14,Swiss Army Man,Comedy,Drama,Fantasy
15,Secretary,Comedy,Drama,Romance
16,Aladdin,Adventure,Comedy,Family
17,Matilda,Comedy,Family,Fantasy
19,Zootopia,Animation,Adventure,Comedy
20,Jungle Cruise,Action,Adventure,Comedy
21,"Three Billboards Outside Ebbing, Missouri",Comedy,Crime,Drama
22,Green Book,Biography,Comedy,Drama
25,La vita è bella,Comedy,Drama,Romance
28,Wonka,Adventure,Comedy,Family
29,Sonic the Hedgehog,Action,Adventure,Comedy
31,Tropic Thunder,Action,Comedy,War
32,Scooby-Doo,Adventure,Comedy,Family
34,War Dogs,Biography,Comedy,Crime
35,Hercules,Animation,Adventure,Comedy
37,Ready or Not,Action,Comedy,Horror
38,Jumanji: Welcome to the Jungle,Action,Adventure,Comedy
40,Good Luck Jerry,Comedy,Crime,Drama
41,Vice,Biography,Comedy,Drama
42,Mamma Mia!,Comedy,Musical,Romance
43,The Blues Brothers,Action,Adventure,Comedy
44,The World's End,Action,Comedy,Sci-Fi
45,777 Charlie,Adventure,Comedy,Drama
46,In Bruges,Comedy,Crime,Drama
47,Secret Headquarters,Action,Adventure,Comedy
0,Finding Nemo,Animation,Adventure,Comedy
1,Palm Springs,Comedy,Fantasy,Mystery
2,Charlie and the Chocolate Factory,Adventure,Comedy,Family
3,Coco,Animation,Adventure,Comedy
4,The Terminal,Comedy,Drama,Romance
5,Scott Pilgrim vs. the World,Action,Comedy,Fantasy
7,Jumanji,Adventure,Comedy,Family
9,The Intouchables,Biography,Comedy,Drama
11,Janhit Mein Jaari,Comedy,Drama,Romance
13,Charlie's Angels,Action,Adventure,Comedy
14,Luca,Animation,Adventure,Comedy
15,Cocktail,Comedy,Drama,Romance
16,The Little Mermaid,Animation,Adventure,Comedy
17,Love and Monsters,Action,Adventure,Comedy
20,Disenchanted,Animation,Adventure,Comedy
21,Jumanji: The Next Level,Action,Adventure,Comedy
22,The Mask,Action,Comedy,Crime
23,The Heat,Action,Comedy,Crime
24,Hot Fuzz,Action,Comedy,Mystery
25,Big Trouble in Little China,Action,Adventure,Comedy
27,Frozen,Animation,Adventure,Comedy
28,Tangled,Animation,Adventure,Comedy
29,13 Going on 30,Comedy,Fantasy,Romance
31,Incredibles 2,Animation,Action,Adventure
33,Real Genius,Comedy,Romance,Sci-Fi
34,Mamma Mia! Here We Go Again,Comedy,Musical,Romance
36,Hook,Adventure,Comedy,Family
37,The Princess Diaries,Comedy,Family,Romance
38,Beverly Hills Cop,Action,Comedy,Crime
39,Men in Black,Action,Adventure,Comedy
40,Untitled Super Mario Project,Animation,Adventure,Comedy
41,Diary of a Wimpy Kid,Comedy,Drama,Family
42,Shrek,Animation,Adventure,Comedy
45,(500) Days of Summer,Comedy,Drama,Romance
47,Roald Dahl's Matilda the Musical,Comedy,Drama,Family
48,Inside Out,Animation,Adventure,Comedy
0,Nope,Horror,Mystery,Sci-Fi
3,Doctor Strange in the Multiverse of Madness,Action,Adventure,Fantasy
4,Prey,Action,Drama,Horror
5,Last Night in Soho,Drama,Horror,Mystery
7,Get Out,Horror,Mystery,Thriller
9,Men,Drama,Fantasy,Horror
11,Orphan: First Kill,Crime,Drama,Horror
12,Us,Horror,Mystery,Thriller
13,Orphan,Horror,Mystery,Thriller
14,Midsommar,Drama,Horror,Mystery
15,Bodies Bodies Bodies,Comedy,Horror,Thriller
16,Crimes of the Future,Drama,Horror,Sci-Fi
17,Morbius,Action,Adventure,Horror
18,Umma,Drama,Horror,Mystery
19,Resident Evil: Welcome to Raccoon City,Action,Horror,Sci-Fi
22,American Psycho,Crime,Drama,Horror
23,Scream,Horror,Mystery,Thriller
24,Watcher,Drama,Horror,Thriller
25,Old,Drama,Horror,Mystery
26,Beast,Adventure,Drama,Horror
27,Blade,Action,Adventure,Fantasy
28,Resurrection,Crime,Drama,Horror
30,Bones and All,Drama,Horror,Romance
31,Interview with the Vampire: The Vampire Chronicles,Drama,Fantasy,Horror
33,Day Shift,Action,Comedy,Fantasy
34,Fresh,Comedy,Horror,Thriller
35,The Munsters,Comedy,Family,Fantasy
36,Srpski film,Horror,Mystery,Thriller
37,Hereditary,Drama,Horror,Mystery
38,Resident Evil,Action,Horror,Sci-Fi
39,The Rental,Drama,Horror,Mystery
47,It Chapter Two,Drama,Fantasy,Horror
48,The VVitch: A New-England Folktale,Drama,Fantasy,Horror
49,Eight for Silver,Fantasy,Horror,Mystery
0,Jeepers Creepers Reborn,Horror,Mystery,Thriller
1,Predator,Action,Adventure,Horror
3,Hellboy,Action,Adventure,Fantasy
5,Mad God,Animation,Fantasy,Horror
6,The Thing,Horror,Mystery,Sci-Fi
7,The Mortal Instruments: City of Bones,Action,Adventure,Fantasy
8,Blade,Action,Horror,Sci-Fi
9,The Conjuring,Horror,Mystery,Thriller
10,The Mist,Horror,Sci-Fi,Thriller
11,Sinister,Horror,Mystery,Thriller
12,Dracula,Drama,Fantasy,Horror
14,Spree,Action,Comedy,Crime
15,Malignant,Crime,Horror,Mystery
16,Fear Street: 1994,Drama,Horror,Mystery
17,Scream 6,Horror,Mystery,Thriller
18,Mother!,Drama,Horror,Mystery
19,De uskyldige,Drama,Fantasy,Horror
21,Hocus Pocus 2,Comedy,Family,Fantasy
22,A Quiet Place Part II,Drama,Horror,Sci-Fi
23,A Quiet Place,Drama,Horror,Sci-Fi
24,Annihilation,Adventure,Drama,Horror
26,Suspiria,Drama,Fantasy,Horror
27,White Noise,Comedy,Drama,Horror
29,The Lighthouse,Drama,Fantasy,Horror
30,The Meg,Action,Horror,Sci-Fi
32,Insidious,Horror,Mystery,Thriller
33,Doctor Sleep,Drama,Fantasy,Horror
36,The Shallows,Action,Drama,Horror
37,Fear Street: 1978,Drama,Horror,Mystery
39,What Ever Happened to Baby Jane?,Drama,Horror,Thriller
40,Under the Skin,Drama,Horror,Mystery
44,Hocus Pocus,Comedy,Family,Fantasy
45,The Mummy,Action,Adventure,Fantasy
46,Bone Tomahawk,Drama,Horror,Western
47,Overlord,Action,Horror,Sci-Fi
48,Psycho,Horror,Mystery,Thriller
49,Alien: Covenant,Horror,Sci-Fi,Thriller
1,The Hunt,Action,Horror,Thriller
2,Underwater,Action,Horror,Sci-Fi
4,From Dusk Till Dawn,Action,Crime,Horror
5,Firestarter,Drama,Horror,Sci-Fi
7,Ready or Not,Action,Comedy,Horror
8,Lamb,Drama,Fantasy,Horror
9,Army of the Dead,Action,Crime,Horror
11,28 Days Later...,Drama,Horror,Sci-Fi
12,They Live,Action,Horror,Sci-Fi
13,She Will,Drama,Horror,Thriller
15,It Follows,Horror,Mystery,Thriller
16,El hoyo,Horror,Sci-Fi,Thriller
18,World War Z,Action,Adventure,Horror
19,The Invisible Man,Drama,Horror,Mystery
20,Malnazidos,Action,Adventure,Fantasy
21,Constantine,Action,Fantasy,Horror
22,Texas Chainsaw Massacre,Crime,Horror,Thriller
23,Sweeney Todd: The Demon Barber of Fleet Street,Drama,Horror,Musical
24,Busanhaeng,Action,Horror,Thriller
25,The Cabin in the Woods,Horror,Mystery,Thriller
26,Saw,Horror,Mystery,Thriller
29,Life,Horror,Sci-Fi,Thriller
31,Megan Is Missing,Drama,Horror,Thriller
32,10 Cloverfield Lane,Drama,Horror,Mystery
33,The Night House,Horror,Mystery,Thriller
34,The Conjuring 2,Horror,Mystery,Thriller
35,The Killing of a Sacred Deer,Drama,Horror,Mystery
36,Resident Evil: Apocalypse,Action,Horror,Sci-Fi
38,The Rocky Horror Picture Show,Comedy,Horror,Musical
39,The Crow,Action,Crime,Drama
42,Jaws 2,Adventure,Horror,Thriller
44,Unsane,Drama,Horror,Mystery
46,Vivarium,Horror,Mystery,Sci-Fi
4,Antichrist,Drama,Horror,Thriller
5,Event Horizon,Horror,Sci-Fi,Thriller
6,Hotel Transylvania: Transformania,Animation,Adventure,Comedy
7,The Descent,Adventure,Horror,Thriller
9,No One Gets Out Alive,Drama,Horror,Mystery
11,The Craft,Drama,Fantasy,Horror
12,Don't Breathe,Crime,Horror,Thriller
13,The Others,Horror,Mystery,Thriller
14,Hellboy,Action,Adventure,Fantasy
15,Titane,Drama,Horror,Sci-Fi
16,The Conjuring: The Devil Made Me Do It,Horror,Mystery,Thriller
17,The House That Jack Built,Crime,Drama,Horror
18,Evil Dead Rise,Fantasy,Horror,Thriller
20,Glass,Drama,Horror,Sci-Fi
21,House of Darkness,Comedy,Horror,Mystery
22,The Deep House,Drama,Horror,Mystery
23,Predator 2,Action,Horror,Sci-Fi
25,The Forever Purge,Action,Horror,Thriller
26,Gerald's Game,Drama,Horror,Thriller
28,Friday the 13th,Horror,Mystery,Thriller
29,The New Mutants,Action,Horror,Mystery
31,Halloween,Crime,Horror,Thriller
32,Resident Evil: Retribution,Action,Horror,Sci-Fi
35,Antlers,Drama,Horror,Mystery
36,The Visit,Horror,Mystery,Thriller
37,Resident Evil: The Final Chapter,Action,Horror,Sci-Fi
39,Fantasy Island,Fantasy,Horror,Mystery
40,Zombieland,Action,Comedy,Horror
41,Alien³,Action,Horror,Sci-Fi
42,The Monster That Challenged the World,Horror,Sci-Fi,Thriller
48,Little Shop of Horrors,Comedy,Horror,Musical
49,Species,Action,Horror,Sci-Fi
0,The Fly,Drama,Horror,Sci-Fi
3,Escape Room,Action,Adventure,Horror
4,Sleepy Hollow,Fantasy,Horror,Mystery
5,Gremlins,Comedy,Fantasy,Horror
6,The Nun,Horror,Mystery,Thriller
7,Freaky,Comedy,Horror,Thriller
8,The Purge,Horror,Sci-Fi,Thriller
10,The Turning,Drama,Horror,Mystery
11,Escape Room: Tournament of Champions,Action,Adventure,Horror
13,Don't Breathe 2,Action,Crime,Horror
14,End of Days,Action,Fantasy,Horror
15,In the Mouth of Madness,Drama,Fantasy,Horror
16,Climax,Drama,Horror,Music
17,The Faculty,Horror,Mystery,Sci-Fi
20,Alien Resurrection,Action,Horror,Sci-Fi
21,Scream 4,Comedy,Horror,Mystery
22,Ang-ma-reul bo-at-da,Action,Crime,Drama
23,Mandy,Action,Fantasy,Horror
24,Spiral: From the Book of Saw,Action,Adventure,Crime
25,Jaws 3-D,Adventure,Horror,Thriller
30,The Invitation,Drama,Horror,Mystery
32,The Ritual,Horror,Mystery,Thriller
33,The Cell,Crime,Horror,Sci-Fi
34,Night Teeth,Action,Crime,Drama
36,The Last House on the Left,Crime,Horror,Thriller
37,Friday the 13th,Horror,Mystery,Thriller
38,The Green Slime,Drama,Horror,Sci-Fi
39,Death Becomes Her,Comedy,Fantasy,Horror
40,Brightburn,Drama,Horror,Mystery
41,American Carnage,Comedy,Horror,Mystery
43,Ghostland,Drama,Horror,Mystery
44,Wendell and Wild,Animation,Adventure,Comedy
45,Blade: Trinity,Action,Horror,Sci-Fi
46,Haunted Mansion,Comedy,Drama,Family
47,Resident Evil: Extinction,Action,Horror,Sci-Fi
48,Hellboy II: The Golden Army,Action,Adventure,Fantasy
49,Alone,Drama,Horror,Mystery
1,Nope,Horror,Mystery,Sci-Fi
2,Black Panther: Wakanda Forever,Action,Adventure,Drama
4,Where the Crawdads Sing,Drama,Mystery,Thriller
5,Jurassic World Dominion,Action,Adventure,Sci-Fi
7,Shazam! Fury of the Gods,Action,Adventure,Comedy
8,Bullet Train,Action,Comedy,Thriller
9,John Wick: Chapter 4,Action,Crime,Thriller
10,Prey,Action,Drama,Horror
11,Ant-Man and the Wasp: Quantumania,Action,Adventure,Comedy
12,The Northman,Action,Adventure,Drama
13,Guardians of the Galaxy Vol. 3,Action,Adventure,Comedy
15,Last Night in Soho,Drama,Horror,Mystery
16,Get Out,Horror,Mystery,Thriller
17,Vengeance,Comedy,Mystery,Thriller
18,Killers of the Flower Moon,Crime,Drama,History
19,The Man from Toronto,Action,Adventure,Comedy
20,No Time to Die,Action,Adventure,Thriller
21,The Unbearable Weight of Massive Talent,Action,Comedy,Crime
22,Spiderhead,Action,Crime,Drama
24,Orphan: First Kill,Crime,Drama,Horror
25,Us,Horror,Mystery,Thriller
27,Blade Runner 2049,Action,Drama,Mystery
28,The Princess,Action,Drama,Fantasy
30,Jurassic Park,Action,Adventure,Sci-Fi
31,John Wick,Action,Crime,Thriller
32,Orphan,Horror,Mystery,Thriller
33,Midsommar,Drama,Horror,Mystery
34,Deep Water,Drama,Mystery,Thriller
35,Bodies Bodies Bodies,Comedy,Horror,Thriller
36,The Dark Knight,Action,Crime,Drama
37,Morbius,Action,Adventure,Horror
38,Knives Out,Comedy,Crime,Drama
39,Thirteen Lives,Action,Adventure,Biography
40,Inception,Action,Adventure,Sci-Fi
41,VR (Vikrant Rona),Adventure,Drama,Mystery
42,Pipa,Crime,Drama,Mystery
43,Avatar: The Way of Water,Action,Adventure,Sci-Fi
45,Se7en,Crime,Drama,Mystery
46,Ambulance,Action,Crime,Drama
48,Scream,Horror,Mystery,Thriller
49,Expend4bles,Action,Adventure,Thriller
0,Tenet,Action,Sci-Fi,Thriller
1,Watcher,Drama,Horror,Thriller
2,Old,Drama,Horror,Mystery
4,The King's Man,Action,Adventure,Thriller
5,Fifty Shades of Grey,Drama,Romance,Thriller
6,Beast,Adventure,Drama,Horror
7,Nobody,Action,Crime,Drama
8,Gisaengchung,Comedy,Drama,Thriller
9,Wrath of Man,Action,Crime,Thriller
10,Legend,Biography,Crime,Drama
11,John Wick: Chapter 3 - Parabellum,Action,Crime,Thriller
12,Resurrection,Crime,Drama,Horror
13,The Departed,Crime,Drama,Thriller
14,Logan,Action,Drama,Sci-Fi
15,The Talented Mr. Ripley,Crime,Drama,Thriller
17,The Hunger Games,Action,Adventure,Sci-Fi
18,Ek Villain Returns,Action,Romance,Thriller
20,Joker,Crime,Drama,Thriller
21,Mad Max: Fury Road,Action,Adventure,Sci-Fi
22,The Outfit,Crime,Drama,Mystery
25,Kingsman: The Secret Service,Action,Adventure,Comedy
26,Day Shift,Action,Comedy,Fantasy
28,Fresh,Comedy,Horror,Thriller
29,John Wick: Chapter 2,Action,Crime,Thriller
31,Mission: Impossible - Fallout,Action,Adventure,Thriller
32,Memory,Action,Crime,Thriller
33,Léon,Action,Crime,Drama
34,Interceptor,Action,Adventure,Drama
35,Eyes Wide Shut,Drama,Mystery,Thriller
36,Srpski film,Horror,Mystery,Thriller
37,Hereditary,Drama,Horror,Mystery
38,Trading Paint,Action,Drama,Sport
40,Red Notice,Action,Comedy,Thriller
41,The Rental,Drama,Horror,Mystery
42,Nightmare Alley,Crime,Drama,Thriller
43,Mission: Impossible,Action,Adventure,Thriller
44,The Silence of the Lambs,Crime,Drama,Thriller
46,Prisoners,Crime,Drama,Mystery
48,The Prestige,Drama,Mystery,Sci-Fi
49,Blade Runner,Action,Drama,Sci-Fi
0,F9,Action,Crime,Thriller
1,The Moderator,Action,Drama,Thriller
2,Gone Girl,Drama,Mystery,Thriller
3,The Last Duel,Action,Drama,History
4,The Voyeurs,Drama,Mystery,Thriller
5,The VVitch: A New-England Folktale,Drama,Fantasy,Horror
6,No Country for Old Men,Crime,Drama,Thriller
7,Deliverance,Adventure,Drama,Thriller
8,Jeepers Creepers Reborn,Horror,Mystery,Thriller
9,Mission: Impossible - Dead Reckoning - Part One,Action,Adventure,Thriller
10,Hit the First Case,Action,Crime,Drama
12,El Camino: A Breaking Bad Movie,Action,Crime,Drama
13,Ex Machina,Drama,Sci-Fi,Thriller
14,Con Air,Action,Crime,Thriller
15,Dunkirk,Action,Drama,History
16,Baby Driver,Action,Crime,Drama
17,Armageddon,Action,Adventure,Sci-Fi
19,Zero Dark Thirty,Drama,History,Thriller
20,Sicario,Action,Crime,Drama
21,Oldeuboi,Action,Drama,Mystery
22,Glass Onion: A Knives Out Mystery,Crime,Drama,Thriller
23,Operation Fortune: Ruse de guerre,Action,Comedy,Thriller
24,Sleepers,Crime,Drama,Thriller
25,Venom: Let There Be Carnage,Action,Adventure,Sci-Fi
27,The Conjuring,Horror,Mystery,Thriller
28,The Mist,Horror,Sci-Fi,Thriller
29,Aliens,Action,Adventure,Sci-Fi
30,The Usual Suspects,Crime,Drama,Mystery
32,Sinister,Horror,Mystery,Thriller
33,The Mule,Crime,Drama,Thriller
37,Wind River,Crime,Drama,Mystery
38,5 Against the House,Crime,Drama,Film-Noir
39,Spree,Action,Comedy,Crime
40,Manyeo 2: Lo go,Action,Mystery,Thriller
41,Malignant,Crime,Horror,Mystery
44,Mission: Impossible III,Action,Adventure,Thriller
45,Mission: Impossible - Rogue Nation,Action,Adventure,Thriller
46,Kingsman: The Golden Circle,Action,Adventure,Comedy
48,Starship Troopers,Action,Adventure,Sci-Fi
49,The Card Counter,Crime,Drama,Thriller
1,Mission: Impossible II,Action,Adventure,Thriller
2,Promising Young Woman,Crime,Drama,Mystery
3,Fast X,Action,Crime,Mystery
4,Idiocracy,Adventure,Comedy,Sci-Fi
5,Apocalypto,Action,Adventure,Drama
6,Scream 6,Horror,Mystery,Thriller
7,Stillwater,Crime,Drama,Thriller
8,The Nice Guys,Action,Comedy,Crime
9,The Tomorrow War,Action,Adventure,Drama
10,De uskyldige,Drama,Fantasy,Horror
11,A Quiet Place Part II,Drama,Horror,Sci-Fi
12,RoboCop,Action,Crime,Sci-Fi
13,Annihilation,Adventure,Drama,Horror
14,The Place Beyond the Pines,Crime,Drama,Thriller
15,Suspiria,Drama,Fantasy,Horror
16,Donnie Darko,Drama,Mystery,Sci-Fi
18,The Living Daylights,Action,Adventure,Thriller
19,Heojil kyolshim,Crime,Drama,Mystery
20,Casino Royale,Action,Adventure,Thriller
21,Reservoir Dogs,Crime,Drama,Thriller
22,The Thomas Crown Affair,Crime,Drama,Romance
24,Captain America: The Winter Soldier,Action,Adventure,Sci-Fi
25,The Guilty,Crime,Drama,Thriller
26,The Hateful Eight,Crime,Drama,Mystery
27,Wanted,Action,Crime,Thriller
28,Red Dawn,Action,Drama,Thriller
29,Ad Astra,Adventure,Drama,Mystery
30,The Hunger Games: The Ballad of Songbirds and Snakes,Action,Adventure,Drama
31,The Lighthouse,Drama,Fantasy,Horror
32,The Meg,Action,Horror,Sci-Fi
33,Primal Fear,Crime,Drama,Mystery
34,Clue,Comedy,Crime,Mystery
35,A Time to Kill,Crime,Drama,Thriller
36,Insidious,Horror,Mystery,Thriller
37,The Sixth Sense,Drama,Mystery,Thriller
38,Kill Bill: Vol. 1,Action,Crime,Drama
39,Doctor Sleep,Drama,Fantasy,Horror
40,Godzilla vs. Kong,Action,Sci-Fi,Thriller
41,Hitman's Wife's Bodyguard,Action,Comedy,Crime
42,The Fugitive,Action,Crime,Drama
43,Ah-ga-ssi,Drama,Romance,Thriller
44,Uncut Gems,Crime,Drama,Thriller
45,Jack Reacher,Action,Mystery,Thriller
46,Collateral,Action,Crime,Drama
47,Idi i smotri,Drama,Thriller,War
48,The Shallows,Action,Drama,Horror
0,The Devil All the Time,Crime,Drama,Thriller
1,Army of Thieves,Action,Comedy,Crime
3,Bad Times at the El Royale,Crime,Drama,Mystery
4,Khuda Haafiz Chapter II: Agni Pariksha,Action,Crime,Drama
5,What Ever Happened to Baby Jane?,Drama,Horror,Thriller
6,Infinite,Action,Sci-Fi,Thriller
7,Under the Skin,Drama,Horror,Mystery
8,Basic Instinct,Drama,Mystery,Thriller
10,Point Break,Action,Crime,Thriller
11,San Andreas,Action,Adventure,Thriller
12,Nightcrawler,Crime,Drama,Thriller
13,The Mummy,Action,Adventure,Fantasy
14,The Guest,Action,Mystery,Thriller
16,Signs,Drama,Mystery,Sci-Fi
17,The Imitation Game,Biography,Drama,Thriller
18,Goldfinger,Action,Adventure,Thriller
19,Psycho,Horror,Mystery,Thriller
20,Alien: Covenant,Horror,Sci-Fi,Thriller
21,The Hunt,Action,Horror,Thriller
23,Underwater,Action,Horror,Sci-Fi
24,Red Sparrow,Action,Drama,Thriller
25,Tomb Raider,Action,Adventure,Fantasy
26,Mulholland Dr.,Drama,Mystery,Thriller
27,The Little Things,Crime,Drama,Mystery
28,Jurassic Park III,Action,Adventure,Sci-Fi
29,Time After Time,Adventure,Drama,Sci-Fi
30,The Game,Drama,Mystery,Thriller
32,The Lincoln Lawyer,Crime,Drama,Mystery
33,Salinui chueok,Crime,Drama,Mystery
34,Firestarter,Drama,Horror,Sci-Fi
36,Terror on the Prairie,Drama,Thriller,Western
37,Speed,Action,Adventure,Thriller
38,Ready or Not,Action,Comedy,Horror
39,Terminator Genisys,Action,Adventure,Sci-Fi
40,Army of the Dead,Action,Crime,Horror
41,The Devil's Advocate,Drama,Mystery,Thriller
43,The Equalizer,Action,Crime,Thriller
45,28 Days Later...,Drama,Horror,Sci-Fi
46,True Romance,Crime,Drama,Romance
47,They Live,Action,Horror,Sci-Fi
48,Unfaithful,Drama,Romance,Thriller
49,Blue Velvet,Crime,Drama,Mystery
